,h11_pred,h11_true,h21_pred,h21_true
1359,6,6,29,29
1360,8,8,30,28
1361,6,6,28,30
1362,9,10,23,24
1363,4,4,43,44
1364,9,9,21,22
1365,8,8,28,27
1366,8,8,22,22
1367,8,8,26,25
1368,10,10,22,23
1369,6,6,28,27
1370,10,10,20,20
1371,6,6,28,27
1372,12,12,18,20
1373,9,9,22,23
1374,6,6,32,30
1375,5,5,40,41
1376,5,5,43,40
1377,8,8,22,24
1378,9,9,21,21
1379,10,11,22,20
1380,6,6,32,33
1381,9,9,21,22
1382,7,7,35,34
1383,4,4,37,37
1384,8,9,22,24
1385,12,14,23,25
1386,5,5,25,29
1387,8,8,25,24
1388,7,7,29,30
1389,6,6,29,29
1390,9,9,22,21
1391,14,13,17,17
1392,10,10,26,25
1393,10,13,17,20
1394,8,8,26,25
1395,3,3,51,47
1396,8,8,27,27
1397,7,7,43,43
1398,8,8,22,23
1399,7,7,26,25
1400,6,5,27,25
1401,5,5,29,30
1402,4,4,48,44
1403,8,8,24,24
1404,7,7,26,25
1405,6,5,33,28
1406,7,7,25,24
1407,6,6,32,35
1408,7,6,30,29
1409,5,5,35,34
1410,10,10,20,21
1411,6,6,34,33
1412,7,9,25,28
1413,5,5,30,32
1414,6,6,36,36
1415,10,11,19,21
1416,9,9,23,24
1417,10,9,21,22
1418,8,8,28,26
1419,7,7,29,28
1420,8,8,30,28
1421,4,4,42,41
1422,10,11,19,19
1423,6,5,34,33
1424,6,6,24,26
1425,5,5,41,40
1426,9,9,21,23
1427,10,11,23,27
1428,9,9,33,29
1429,9,9,21,22
1430,8,8,28,29
1431,8,8,31,31
1432,10,9,21,21
1433,6,6,32,30
1434,5,5,39,41
1435,10,10,23,22
1436,5,5,39,36
1437,4,4,50,50
1438,3,3,41,41
1439,4,4,38,36
1440,11,11,19,20
1441,8,8,26,27
1442,7,7,29,29
1443,6,6,28,29
1444,8,7,23,23
1445,8,8,27,26
1446,8,8,25,25
1447,9,9,23,23
1448,7,7,31,32
1449,9,9,21,20
1450,6,6,28,29
1451,8,8,34,33
1452,12,13,17,18
1453,6,5,27,28
1454,6,5,41,39
1455,4,3,36,38
1456,9,10,20,20
1457,7,7,31,30
1458,5,5,37,38
1459,7,7,23,25
1460,10,10,24,25
1461,5,5,29,28
1462,11,12,22,20
1463,6,6,36,33
1464,9,9,21,22
1465,7,7,25,25
1466,6,6,34,32
1467,6,6,33,34
1468,9,9,22,21
1469,9,9,21,20
1470,7,7,27,25
1471,12,13,21,19
1472,6,6,30,30
1473,6,6,32,32
1474,8,8,28,28
1475,7,7,28,30
1476,8,8,22,23
1477,6,6,34,30
1478,10,10,24,25
1479,8,8,24,25
1480,7,7,25,25
1481,7,7,30,28
1482,11,10,20,22
1483,11,11,19,20
1484,8,8,40,33
1485,9,9,23,24
1486,7,7,29,28
1487,8,8,37,36
1488,8,9,21,21
1489,11,12,18,20
1490,8,8,25,24
1491,11,12,18,18
1492,6,6,42,38
1493,7,7,29,29
1494,13,13,19,18
1495,7,7,31,31
1496,10,10,22,21
1497,7,7,31,32
1498,10,9,21,20
1499,5,5,37,38
1500,8,8,24,24
1501,8,8,28,27
1502,6,6,38,40
1503,10,9,24,23
1504,5,5,33,32
1505,9,9,24,24
1506,6,6,38,39
1507,9,8,22,24
1508,6,6,26,29
1509,9,9,26,25
1510,8,8,28,27
1511,8,8,23,24
1512,8,8,29,27
1513,7,7,29,28
1514,9,9,26,23
1515,8,8,22,22
1516,9,9,21,21
1517,3,1,73,68
1518,6,6,35,34
1519,8,8,22,24
1520,6,7,30,31
1521,5,5,37,39
1522,9,9,21,21
1523,6,6,26,26
1524,6,6,34,33
1525,8,8,22,24
1526,10,9,23,23
1527,4,4,46,42
1528,10,10,20,20
1529,4,4,42,44
1530,7,7,23,28
1531,6,5,27,29
1532,9,9,24,23
1533,6,6,38,38
1534,8,8,27,28
1535,5,5,43,39
1536,9,8,24,24
1537,8,8,33,30
1538,7,6,24,25
1539,11,11,19,20
1540,8,7,27,27
1541,9,9,25,25
1542,6,6,30,29
1543,8,8,25,24
1544,6,6,30,30
1545,6,6,38,34
1546,9,9,21,22
1547,5,5,35,34
1548,8,9,27,27
1549,9,8,27,26
1550,7,7,28,28
1551,6,6,32,32
1552,3,3,43,45
1553,6,6,34,34
1554,7,7,25,25
1555,7,6,42,35
1556,6,6,31,29
1557,6,6,28,30
1558,10,10,20,21
1559,3,3,49,48
1560,7,7,26,26
1561,8,8,28,28
1562,22,0,0,16
1563,6,6,28,26
1564,7,7,29,27
1565,8,8,32,31
1566,5,5,32,33
1567,6,5,33,34
1568,6,6,38,38
1569,6,6,28,27
1570,9,9,24,22
1571,4,4,41,42
1572,7,7,30,28
1573,7,8,28,31
1574,9,9,21,21
1575,7,7,35,32
1576,9,9,21,21
1577,7,7,35,30
1578,8,8,26,24
1579,5,5,29,28
1580,5,5,37,34
1581,7,7,23,24
1582,9,9,23,24
1583,9,9,26,22
1584,9,9,31,31
1585,9,9,25,25
1586,8,8,28,27
1587,8,8,28,30
1588,6,6,30,32
1589,10,10,20,21
1590,10,10,20,19
1591,8,8,27,26
1592,7,7,29,28
1593,9,10,23,21
1594,7,7,28,27
1595,5,4,40,42
1596,11,12,20,19
1597,10,10,20,21
1598,5,5,45,47
1599,8,7,23,23
1600,9,10,22,22
1601,9,9,21,22
1602,8,9,25,27
1603,11,10,20,20
1604,4,4,46,42
1605,8,8,26,25
1606,6,6,32,30
1607,11,12,18,19
1608,8,8,22,23
1609,7,7,34,31
1610,6,6,35,35
1611,10,10,21,21
1612,5,5,33,33
1613,5,5,43,38
1614,9,9,21,22
1615,8,8,22,24
1616,8,8,27,25
1617,8,8,24,24
1618,6,5,25,28
1619,5,4,36,39
1620,12,12,28,23
1621,9,9,21,22
1622,7,7,29,27
1623,4,4,36,37
1624,7,7,33,34
1625,6,6,28,29
1626,6,6,33,34
1627,7,7,29,29
1628,11,11,19,20
1629,7,7,23,23
1630,7,7,30,30
1631,7,7,33,32
1632,9,9,21,21
1633,12,12,18,19
1634,7,7,34,33
1635,3,4,52,54
1636,7,7,26,26
1637,9,9,33,33
1638,9,10,29,28
1639,6,6,27,27
1640,9,10,23,22
1641,6,6,24,25
1642,4,4,43,42
1643,5,5,32,32
1644,7,7,24,23
1645,8,8,24,24
1646,3,3,45,45
1647,5,5,55,51
1648,7,9,37,35
1649,10,10,20,20
1650,8,8,31,30
1651,5,5,38,39
1652,7,7,26,26
1653,6,6,30,29
1654,12,13,17,18
1655,12,11,19,18
1656,7,7,29,30
1657,8,8,31,29
1658,5,5,29,33
1659,6,6,27,28
1660,9,9,24,24
1661,7,8,22,27
1662,8,9,23,25
1663,9,9,23,22
1664,7,7,23,25
1665,10,9,21,23
1666,9,9,21,24
1667,9,9,25,27
1668,10,11,21,23
1669,6,6,26,26
1670,8,8,22,22
1671,7,7,29,27
1672,7,7,35,32
1673,10,10,20,21
1674,7,6,24,25
1675,9,9,23,24
1676,6,6,28,28
1677,9,11,31,25
1678,8,8,24,24
1679,8,8,23,22
1680,9,9,23,23
1681,5,5,37,37
1682,7,7,29,28
1683,9,10,22,23
1684,7,7,27,27
1685,6,6,26,28
1686,8,9,23,22
1687,5,5,31,33
1688,8,7,26,25
1689,6,7,31,30
1690,6,6,27,28
1691,5,4,38,40
1692,6,6,32,30
1693,8,8,29,29
1694,10,10,23,23
1695,11,11,19,23
1696,9,9,24,23
1697,11,11,19,20
1698,9,9,24,23
1699,7,7,23,23
1700,8,8,28,26
1701,3,3,53,48
1702,8,9,21,23
1703,8,8,24,25
1704,8,8,34,33
1705,6,6,40,41
1706,10,9,24,22
1707,5,5,27,27
1708,8,7,28,28
1709,8,8,26,30
1710,11,11,19,17
1711,6,5,33,30
1712,5,5,34,34
1713,10,10,20,20
1714,7,7,34,33
1715,6,6,36,34
1716,8,9,24,23
1717,5,5,43,46
1718,6,6,36,35
1719,7,7,32,32
1720,9,8,22,22
1721,5,4,44,39
1722,6,6,33,32
1723,11,12,20,20
1724,7,7,23,27
1725,6,6,40,40
1726,7,9,21,23
1727,7,6,30,31
1728,8,8,22,23
1729,10,10,22,21
1730,7,7,23,26
1731,6,7,33,33
1732,5,5,52,51
1733,12,12,20,18
1734,6,6,30,29
1735,5,5,34,33
1736,8,8,22,24
1737,6,6,30,29
1738,6,7,38,36
1739,6,6,36,33
1740,11,11,19,20
1741,10,10,25,22
1742,3,3,63,61
1743,7,6,32,31
1744,5,5,29,29
1745,10,10,22,22
1746,9,9,23,21
1747,6,6,34,33
1748,7,7,29,30
1749,6,6,34,33
1750,10,11,19,20
1751,9,8,26,24
1752,7,7,29,31
1753,8,8,28,28
1754,6,6,30,29
1755,7,7,23,23
1756,6,5,37,37
1757,7,7,41,39
1758,7,7,25,25
1759,8,8,28,25
1760,6,6,30,29
1761,6,5,25,27
1762,5,5,29,32
1763,9,9,21,22
1764,6,6,32,31
1765,9,9,31,27
1766,6,6,30,31
1767,9,9,21,21
1768,7,6,32,29
1769,6,6,28,30
1770,7,7,23,27
1771,7,7,29,28
1772,9,9,36,32
1773,7,7,25,26
1774,7,7,23,25
1775,6,7,27,27
1776,9,10,28,29
1777,6,6,38,37
1778,8,8,26,26
1779,6,5,27,27
1780,11,12,18,18
1781,4,4,40,40
1782,8,8,26,24
1783,10,10,22,21
1784,5,5,37,38
1785,11,11,22,20
1786,6,6,29,28
1787,8,8,24,23
1788,10,11,25,25
1789,9,9,21,22
1790,7,7,29,27
1791,9,8,24,24
1792,6,6,30,31
1793,5,5,31,29
1794,6,6,38,34
1795,6,6,31,30
1796,7,7,33,32
1797,7,7,31,28
1798,10,9,21,20
1799,4,3,51,49
1800,5,5,40,39
1801,9,9,21,25
1802,10,10,23,23
1803,5,4,41,40
1804,8,8,22,23
1805,7,7,26,25
1806,7,7,29,29
1807,9,9,23,21
1808,8,8,28,28
1809,8,8,26,25
1810,6,6,33,33
1811,7,7,29,29
1812,8,8,28,27
1813,3,3,56,56
1814,9,8,22,22
1815,11,12,18,18
1816,8,8,22,21
1817,5,5,39,38
1818,7,7,34,34
1819,9,8,26,24
1820,5,5,45,45
1821,6,6,24,25
1822,11,11,21,20
1823,10,11,19,18
1824,8,8,30,26
1825,7,7,23,24
1826,5,5,47,46
1827,7,6,24,26
1828,6,6,30,31
1829,6,6,28,27
1830,7,7,31,32
1831,7,7,27,26
1832,5,5,33,30
1833,6,6,37,35
1834,8,8,29,28
1835,9,9,24,24
1836,7,7,31,30
1837,6,6,35,34
1838,7,7,26,24
1839,8,8,22,23
1840,7,7,30,31
1841,6,6,36,37
1842,7,8,44,40
1843,6,5,33,31
1844,5,5,41,40
1845,7,7,30,30
1846,7,7,25,25
1847,7,7,28,26
1848,8,7,37,35
1849,6,6,29,29
1850,8,7,29,27
1851,9,9,21,23
1852,9,9,24,23
1853,10,10,20,20
1854,6,6,36,35
1855,5,5,33,34
1856,8,8,22,24
1857,5,5,39,38
1858,9,9,21,21
1859,10,10,20,21
1860,6,6,34,35
1861,7,7,31,31
1862,7,7,26,26
1863,5,5,45,45
1864,8,8,27,28
1865,8,8,30,31
1866,7,7,26,26
1867,5,5,41,41
1868,7,6,24,25
1869,5,5,37,32
1870,6,6,35,34
1871,7,7,27,28
1872,10,10,20,21
1873,7,7,27,27
1874,4,4,38,38
1875,7,7,23,24
1876,10,10,20,20
1877,9,9,25,25
1878,6,6,54,53
1879,8,8,28,28
1880,8,8,22,23
1881,4,4,43,45
1882,9,10,24,24
1883,10,10,22,22
1884,7,7,26,25
1885,7,9,25,28
1886,4,4,37,38
1887,5,4,28,29
1888,7,7,33,29
1889,8,8,25,26
1890,9,9,23,25
1891,7,7,41,39
1892,7,7,29,29
1893,11,12,18,19
1894,10,10,20,21
1895,5,5,41,42
1896,5,6,30,33
1897,10,10,21,21
1898,7,7,30,32
1899,5,5,32,33
1900,5,4,40,39
1901,3,3,40,45
1902,8,8,24,25
1903,6,6,31,31
1904,7,7,27,27
1905,6,6,28,28
1906,10,10,20,21
1907,9,8,24,23
1908,7,8,22,24
1909,7,7,28,28
1910,10,9,25,26
1911,6,6,30,31
1912,9,9,23,25
1913,5,5,37,37
1914,14,14,16,16
1915,7,7,41,39
1916,8,8,28,27
1917,8,8,25,25
1918,4,5,31,33
1919,9,9,24,23
1920,9,9,21,23
1921,9,9,21,21
1922,8,8,28,26
1923,8,8,23,24
1924,4,3,33,36
1925,11,11,19,19
1926,9,10,20,21
1927,9,10,22,23
1928,9,10,20,21
1929,8,8,22,22
1930,8,8,25,23
1931,8,8,40,35
1932,5,5,38,38
1933,6,6,30,30
1934,8,7,33,34
1935,8,7,23,22
1936,7,7,23,23
1937,8,8,33,33
1938,6,6,42,42
1939,6,6,36,34
1940,11,11,19,19
1941,5,5,45,38
1942,5,5,43,41
1943,4,4,41,40
1944,4,4,40,41
1945,5,5,37,34
1946,7,7,25,25
1947,7,6,25,26
1948,7,7,37,38
1949,7,7,27,26
1950,11,12,20,20
1951,6,6,29,29
1952,5,5,35,34
1953,7,7,29,27
1954,6,6,40,38
1955,8,9,37,35
1956,13,0,0,28
1957,11,11,21,21
1958,7,6,30,30
1959,9,9,23,22
1960,8,8,25,27
1961,6,6,24,29
1962,7,7,31,29
1963,9,9,24,24
1964,8,9,21,26
1965,9,9,21,20
1966,2,2,52,53
1967,7,7,29,30
1968,6,6,36,36
1969,8,19,19,31
1970,10,9,21,21
1971,11,12,18,18
1972,10,9,21,22
1973,9,8,22,21
1974,10,10,20,20
1975,9,9,21,22
1976,7,7,26,24
1977,6,6,43,42
1978,7,7,23,24
1979,7,7,25,27
1980,10,10,20,21
1981,7,7,28,27
1982,7,7,35,33
1983,6,5,41,39
1984,6,6,34,34
1985,7,8,26,26
1986,7,7,25,27
1987,8,8,28,28
1988,7,7,25,27
1989,11,11,19,18
1990,9,9,21,21
1991,9,9,21,22
1992,5,5,53,48
1993,8,8,23,24
1994,8,8,28,26
1995,12,12,18,17
1996,5,5,31,31
1997,6,8,24,26
1998,6,6,30,31
1999,8,7,41,33
2000,8,8,30,30
2001,11,11,19,20
2002,5,5,28,30
2003,6,5,31,31
2004,5,5,37,36
2005,7,7,32,31
2006,9,11,19,21
2007,9,9,23,22
2008,8,8,27,27
2009,10,10,23,22
2010,2,2,64,62
2011,8,8,24,24
2012,6,6,32,32
2013,8,8,22,24
2014,8,8,24,25
2015,10,10,22,20
2016,5,5,35,33
2017,8,8,34,28
2018,8,8,26,25
2019,9,9,23,23
2020,7,6,30,30
2021,9,10,26,25
2022,8,7,30,29
2023,7,7,28,26
2024,7,7,31,29
2025,7,7,25,25
2026,8,8,28,29
2027,7,7,27,28
2028,9,9,25,25
2029,7,7,29,28
2030,8,8,25,24
2031,6,6,34,31
2032,6,6,34,33
2033,9,10,26,27
2034,8,8,29,27
2035,6,5,40,37
2036,7,7,25,24
2037,10,10,23,21
2038,5,5,29,30
2039,0,3,51,41
2040,8,8,22,23
2041,7,7,29,29
2042,8,7,23,25
2043,9,9,30,28
2044,4,4,36,36
2045,9,9,24,24
2046,7,7,31,32
2047,7,7,26,25
2048,5,4,43,43
2049,8,8,26,25
2050,10,10,30,26
2051,7,7,28,26
2052,8,8,22,23
2053,7,7,29,29
2054,4,4,35,36
2055,10,10,20,20
2056,10,10,20,20
2057,3,3,53,51
2058,5,5,37,38
2059,5,5,38,36
2060,10,10,22,21
2061,12,12,18,17
2062,9,8,25,24
2063,8,8,24,23
2064,8,9,27,26
2065,5,5,35,34
2066,8,8,31,29
2067,9,9,24,23
2068,3,3,61,57
2069,4,4,34,39
2070,8,7,23,24
2071,10,10,22,24
2072,6,6,38,41
2073,6,6,36,36
2074,9,10,22,22
2075,7,7,23,24
2076,9,9,27,26
2077,7,7,25,25
2078,8,8,36,36
2079,4,4,52,47
2080,8,10,23,24
2081,6,6,25,26
2082,7,7,30,30
2083,8,8,28,26
2084,6,6,34,34
2085,6,6,26,28
2086,6,6,36,36
2087,8,8,28,26
2088,9,9,27,23
2089,10,10,30,28
2090,4,4,30,30
2091,9,9,25,26
2092,10,10,20,20
2093,9,9,21,21
2094,5,5,41,42
2095,7,7,23,30
2096,8,8,24,24
2097,9,9,24,23
2098,10,10,22,21
2099,5,5,41,41
2100,11,11,25,24
2101,9,10,20,22
2102,11,10,26,20
2103,9,8,24,23
2104,11,12,18,17
2105,9,9,27,24
2106,9,9,25,23
2107,10,11,22,22
2108,13,13,17,16
2109,9,9,27,24
2110,10,11,20,20
2111,9,10,23,24
2112,8,8,24,22
2113,7,8,31,30
2114,4,4,44,45
2115,10,10,20,22
2116,6,6,36,35
2117,7,7,28,28
2118,6,6,27,25
2119,6,6,36,35
2120,10,10,22,23
2121,7,7,29,28
2122,8,8,22,23
2123,6,6,24,25
2124,10,10,20,23
2125,7,7,26,26
2126,10,10,20,20
2127,7,7,29,28
2128,6,6,29,27
2129,8,8,32,30
2130,8,8,24,23
2131,5,5,36,33
2132,5,4,46,42
2133,10,10,20,20
2134,8,8,25,26
2135,11,12,18,20
2136,9,9,25,24
2137,7,7,31,29
2138,9,9,27,25
2139,9,9,25,26
2140,6,6,27,27
2141,6,6,29,29
2142,6,6,28,29
2143,11,11,20,20
2144,6,6,30,31
2145,7,7,24,25
2146,9,9,23,22
2147,7,7,29,29
2148,8,8,24,26
2149,2,1,101,69
2150,6,6,42,39
2151,5,5,35,34
2152,6,7,29,31
2153,6,6,32,33
2154,7,7,28,27
2155,10,15,21,21
2156,7,7,27,27
2157,6,6,42,42
2158,5,5,35,34
2159,8,8,28,29
2160,8,8,25,24
2161,6,6,42,43
2162,8,8,31,30
2163,8,8,23,23
2164,5,5,37,39
2165,5,5,35,35
2166,8,8,23,23
2167,7,7,27,27
2168,7,7,25,26
2169,4,4,44,42
2170,7,7,31,34
2171,4,4,44,42
2172,7,7,26,25
2173,7,7,27,27
2174,6,6,28,35
2175,6,6,26,28
2176,10,10,22,23
2177,3,0,0,13
2178,6,6,33,32
2179,3,3,49,52
2180,9,8,22,20
2181,10,10,24,25
2182,9,9,21,21
2183,8,8,26,26
2184,7,7,27,28
2185,6,6,28,30
2186,11,11,25,23
2187,4,4,42,41
2188,8,8,22,22
2189,5,5,41,41
2190,8,8,24,23
2191,5,5,40,38
2192,4,4,46,44
2193,7,7,26,28
2194,8,8,28,27
2195,8,8,24,23
2196,6,6,38,35
2197,9,8,25,24
2198,7,7,31,28
2199,9,9,23,24
2200,7,7,27,28
2201,6,6,31,33
2202,10,10,20,20
2203,6,6,34,35
2204,6,6,30,30
2205,12,15,15,19
2206,6,6,30,29
2207,10,10,20,20
2208,11,13,17,18
2209,8,8,31,28
2210,4,4,44,44
2211,8,8,24,27
2212,7,7,30,29
2213,8,8,30,30
2214,7,6,25,26
2215,8,7,23,24
2216,5,4,30,31
2217,9,9,21,22
2218,6,6,49,50
2219,9,9,21,21
2220,8,8,24,23
2221,10,10,30,27
2222,7,7,25,25
2223,6,5,27,30
2224,8,8,24,25
2225,6,6,48,44
2226,7,7,41,39
2227,10,9,21,21
2228,8,8,28,29
2229,6,6,37,39
2230,10,10,20,19
2231,7,8,25,26
2232,7,7,25,26
2233,8,8,26,25
2234,6,6,31,28
2235,5,6,45,40
2236,9,9,25,24
2237,11,12,18,22
2238,8,8,28,28
2239,5,4,32,35
2240,4,3,51,51
2241,9,8,22,23
2242,12,19,19,24
2243,9,9,23,24
2244,6,6,38,37
2245,7,7,24,27
2246,10,12,20,23
2247,4,4,43,44
2248,9,8,28,28
2249,5,5,31,32
2250,7,7,25,26
2251,7,7,27,26
2252,7,7,27,25
2253,8,8,36,31
2254,11,13,17,18
2255,8,8,31,29
2256,5,5,35,34
2257,9,9,21,22
2258,5,5,35,36
2259,2,3,55,57
2260,9,8,40,38
2261,5,6,26,26
2262,5,5,43,42
2263,5,5,31,30
2264,7,0,0,15
2265,8,8,33,31
2266,6,6,30,30
2267,7,7,41,39
2268,5,5,43,40
2269,3,2,62,60
2270,10,10,20,20
2271,11,11,19,19
2272,6,4,32,34
2273,9,9,27,26
2274,11,11,19,20
2275,8,8,27,27
2276,10,10,23,20
2277,7,7,27,26
2278,7,7,23,22
2279,3,3,38,39
2280,6,6,34,31
2281,7,8,26,28
2282,6,6,32,32
2283,3,3,55,56
2284,6,7,25,27
2285,8,9,33,33
2286,5,5,31,33
2287,5,5,37,36
2288,8,8,26,26
2289,8,8,26,26
2290,5,5,41,41
2291,11,10,22,21
2292,9,9,21,20
2293,8,8,22,25
2294,9,9,24,23
2295,6,6,30,31
2296,7,7,23,25
2297,8,8,24,23
2298,9,9,22,22
2299,6,5,31,30
2300,7,7,29,29
2301,4,3,43,43
2302,7,7,31,29
2303,7,7,23,23
2304,7,7,28,28
2305,6,6,32,34
2306,5,5,33,32
2307,5,6,28,26
2308,8,8,29,28
2309,12,12,18,18
2310,8,8,25,24
2311,9,9,25,24
2312,9,9,21,24
2313,5,5,39,37
2314,9,8,25,25
2315,9,9,23,22
2316,8,7,29,26
2317,6,6,35,33
2318,4,4,49,47
2319,11,12,18,21
2320,4,4,43,41
2321,4,4,36,35
2322,7,7,29,28
2323,7,6,30,31
2324,8,7,25,25
2325,5,4,26,28
2326,8,8,22,22
2327,9,9,21,22
2328,6,6,42,38
2329,3,3,54,56
2330,9,9,21,21
2331,9,9,23,23
2332,6,6,26,29
2333,8,8,24,24
2334,6,6,32,31
2335,7,7,30,28
2336,5,5,43,38
2337,7,9,21,24
2338,6,6,30,33
2339,8,8,24,24
2340,5,4,38,36
2341,7,7,28,27
2342,7,7,23,23
2343,7,7,26,27
2344,5,5,37,37
2345,7,7,30,29
2346,9,9,25,25
2347,5,5,37,34
2348,9,9,24,25
2349,5,5,31,32
2350,8,8,27,26
2351,6,5,37,36
2352,7,7,23,25
2353,9,9,25,26
2354,8,8,24,26
2355,6,6,40,38
2356,8,8,41,40
2357,5,5,33,37
2358,6,6,32,32
2359,6,6,36,33
2360,7,7,27,26
2361,8,8,22,22
2362,9,9,25,27
2363,7,7,41,39
2364,9,9,23,22
2365,5,5,33,32
2366,9,8,25,25
2367,12,12,18,17
2368,6,6,32,33
2369,6,7,33,30
2370,8,8,26,26
2371,4,5,27,29
2372,7,7,29,32
2373,7,7,27,28
2374,7,8,25,28
2375,8,7,23,24
2376,2,2,58,59
2377,6,6,34,35
2378,4,4,52,51
2379,6,6,31,31
2380,9,8,22,21
2381,7,7,32,29
2382,10,10,21,20
2383,7,7,29,28
2384,9,8,22,23
2385,11,12,18,19
2386,6,6,37,37
2387,8,8,24,24
2388,11,11,19,19
2389,6,6,44,45
2390,5,5,28,30
2391,7,7,23,26
2392,7,7,23,23
2393,9,9,21,22
2394,7,6,24,24
2395,9,9,24,23
2396,10,12,18,20
2397,5,5,31,31
2398,8,8,35,33
2399,8,8,23,24
2400,8,8,28,27
2401,4,4,44,47
2402,9,8,23,24
2403,9,8,24,26
2404,8,7,31,31
2405,8,8,23,23
2406,7,7,23,23
2407,8,8,24,23
2408,5,5,29,31
2409,10,10,20,21
2410,10,10,31,43
2411,10,10,20,22
2412,5,5,45,46
2413,7,7,29,28
2414,10,10,20,21
2415,7,7,41,35
2416,10,10,20,20
2417,4,4,42,42
2418,5,5,30,31
2419,9,9,21,23
2420,8,10,20,24
2421,9,8,30,24
2422,8,8,26,25
2423,9,8,22,22
2424,8,8,22,23
2425,11,11,19,20
2426,7,7,32,30
2427,10,10,21,20
2428,8,8,23,22
2429,7,7,29,30
2430,13,13,21,17
2431,9,9,21,21
2432,9,9,21,22
2433,7,7,31,32
2434,6,6,26,28
2435,8,8,22,23
2436,5,5,35,35
2437,9,9,21,22
2438,7,8,28,27
2439,10,10,20,21
2440,5,5,29,30
2441,13,13,17,19
2442,4,4,36,35
2443,12,13,17,18
2444,7,6,26,26
2445,7,7,33,33
2446,8,8,25,23
2447,5,5,39,40
2448,7,7,27,24
2449,9,9,21,21
2450,7,7,23,27
2451,11,11,19,20
2452,6,6,30,32
2453,5,5,39,40
2454,7,7,26,28
2455,6,5,33,32
2456,6,6,30,28
2457,8,8,23,23
2458,6,5,29,31
2459,11,11,26,24
2460,8,9,21,22
2461,9,9,23,23
2462,10,10,20,20
2463,5,6,46,44
2464,8,8,23,23
2465,5,5,31,32
2466,11,12,18,18
2467,8,8,22,24
2468,10,10,20,24
2469,7,7,37,37
2470,9,8,28,25
2471,10,10,20,20
2472,11,11,21,21
2473,7,7,30,30
2474,7,7,31,30
2475,6,6,29,27
2476,8,8,28,26
2477,4,4,43,44
2478,8,8,28,28
2479,13,14,18,17
2480,7,6,30,31
2481,7,7,31,29
2482,8,8,23,23
2483,6,6,26,26
2484,7,7,23,26
2485,8,8,26,30
2486,7,7,35,32
2487,9,9,25,23
2488,7,7,27,25
2489,9,9,22,21
2490,10,11,19,19
2491,6,6,30,29
2492,6,5,29,32
2493,7,7,29,27
2494,10,10,20,21
2495,11,11,19,18
2496,10,9,21,21
2497,7,6,26,28
2498,7,7,25,25
2499,5,5,41,41
2500,7,7,35,35
2501,5,5,51,52
2502,10,10,21,22
2503,14,13,25,29
2504,7,6,55,50
2505,8,8,30,30
2506,10,10,21,22
2507,9,9,27,28
2508,11,11,21,23
2509,9,9,23,22
2510,7,6,26,27
2511,8,8,26,25
2512,6,6,36,35
2513,5,4,34,34
2514,6,6,26,27
2515,6,6,35,34
2516,9,8,22,22
2517,4,4,38,36
2518,11,11,19,18
2519,8,8,22,23
2520,7,9,33,32
2521,7,7,24,25
2522,12,11,21,22
2523,7,7,29,28
2524,7,7,23,25
2525,11,11,19,18
2526,9,9,23,23
2527,5,5,45,43
2528,6,6,28,30
2529,9,8,22,21
2530,5,5,31,34
2531,8,8,28,28
2532,6,6,39,40
2533,3,3,46,47
2534,9,8,26,27
2535,6,6,28,28
2536,5,5,61,57
2537,5,5,36,36
2538,3,3,49,51
2539,6,6,33,32
2540,7,7,25,27
2541,6,6,24,24
2542,5,5,36,36
2543,6,6,36,35
2544,8,8,25,25
2545,10,10,20,20
2546,8,8,26,26
2547,5,5,36,35
2548,7,7,31,29
2549,5,5,29,29
2550,8,8,23,23
2551,5,5,39,38
2552,9,10,22,22
2553,9,8,22,23
2554,9,8,27,24
2555,7,8,28,29
2556,9,9,21,22
2557,11,12,18,19
2558,9,9,21,21
2559,4,4,44,43
2560,7,7,31,31
2561,4,0,0,9
2562,9,8,24,22
2563,7,7,25,26
2564,7,7,25,26
2565,6,6,29,29
2566,7,7,31,30
2567,5,5,35,34
2568,10,10,22,24
2569,9,9,31,29
2570,8,8,28,28
2571,7,6,26,27
2572,9,8,22,20
2573,11,11,19,20
2574,7,7,26,26
2575,9,9,23,24
2576,8,8,26,28
2577,8,8,24,25
2578,7,7,23,24
2579,9,9,21,20
2580,5,5,29,32
2581,5,5,43,45
2582,6,6,29,28
2583,4,4,40,38
2584,11,11,19,19
2585,5,5,31,33
2586,7,7,29,29
2587,6,6,34,34
2588,10,10,24,26
2589,7,7,33,34
2590,7,7,23,23
2591,9,9,29,26
2592,7,7,26,25
2593,5,5,35,37
2594,8,8,22,23
2595,6,6,32,28
2596,6,6,28,29
2597,9,9,21,21
2598,6,6,40,40
2599,9,8,22,23
2600,8,8,24,24
2601,8,8,25,25
2602,6,6,30,30
2603,8,8,22,23
2604,10,9,21,21
2605,7,7,25,24
2606,7,7,27,27
2607,10,10,22,21
2608,7,9,29,28
2609,6,6,36,35
2610,7,8,22,22
2611,5,6,24,30
2612,7,7,27,26
2613,6,6,30,31
2614,8,8,23,23
2615,5,5,39,37
2616,2,1,65,66
2617,4,4,38,35
2618,10,10,20,21
2619,6,6,30,30
2620,10,10,34,29
2621,11,13,17,19
2622,9,8,24,25
2623,6,6,33,32
2624,9,8,28,26
2625,8,8,28,27
2626,6,5,37,40
2627,4,4,53,54
2628,8,8,26,27
