,h11_pred,h11_true
2139,7,6
2140,8,8
2141,8,8
2142,6,6
2143,7,6
2144,5,4
2145,12,11
2146,7,6
2147,6,6
2148,7,11
2149,7,7
2150,6,6
2151,5,6
2152,5,4
2153,6,7
2154,9,9
2155,9,9
2156,5,5
2157,6,5
2158,7,8
2159,5,5
2160,7,7
2161,10,13
2162,7,7
2163,10,11
2164,8,7
2165,6,6
2166,8,8
2167,10,8
2168,4,4
2169,5,4
2170,6,6
2171,5,5
2172,8,8
2173,10,11
2174,10,10
2175,9,9
2176,8,8
2177,9,9
2178,10,10
2179,8,9
2180,10,9
2181,9,8
2182,8,8
2183,9,9
2184,9,8
2185,10,10
2186,6,6
2187,5,8
2188,9,9
2189,8,8
2190,9,9
2191,5,4
2192,7,7
2193,7,7
2194,8,9
2195,5,5
2196,8,8
2197,6,6
2198,5,5
2199,9,9
2200,5,5
2201,11,13
2202,9,9
2203,8,8
2204,9,11
2205,10,12
2206,7,7
2207,7,6
2208,7,6
2209,6,5
2210,7,8
2211,10,10
2212,6,6
2213,10,10
2214,5,5
2215,10,10
2216,5,4
2217,6,6
2218,6,6
2219,6,6
2220,9,9
2221,8,9
2222,7,7
2223,8,8
2224,10,10
2225,7,8
2226,9,9
2227,6,5
2228,9,9
2229,10,10
2230,11,10
2231,6,9
2232,7,7
2233,7,9
2234,7,9
2235,8,6
2236,7,5
2237,9,8
2238,8,8
2239,6,6
2240,5,5
2241,8,9
2242,7,7
2243,8,9
2244,6,5
2245,11,11
2246,7,7
2247,9,9
2248,10,11
2249,10,9
2250,8,7
2251,8,8
2252,4,4
2253,7,7
2254,11,12
2255,7,7
2256,8,8
2257,9,9
2258,6,6
2259,9,9
2260,8,8
2261,7,8
2262,10,12
2263,8,8
2264,5,5
2265,9,9
2266,5,5
2267,8,7
2268,4,4
2269,8,7
2270,5,5
2271,11,11
2272,7,7
2273,9,9
2274,7,8
2275,10,10
2276,9,8
2277,9,9
2278,11,11
2279,9,9
2280,7,8
2281,10,10
2282,7,6
2283,9,9
2284,12,12
2285,9,9
2286,8,8
2287,8,8
2288,11,9
2289,7,7
2290,6,6
2291,6,6
2292,7,7
2293,6,6
2294,9,8
2295,9,9
2296,7,7
2297,9,9
2298,10,10
2299,5,5
2300,10,10
2301,8,7
2302,9,10
2303,8,9
2304,6,6
2305,4,4
2306,10,10
2307,6,6
2308,7,7
2309,7,7
2310,6,5
2311,7,6
2312,7,7
2313,9,9
2314,6,6
2315,9,8
2316,4,4
2317,8,9
2318,7,7
2319,10,11
2320,9,10
2321,6,7
2322,6,5
2323,7,7
2324,8,8
2325,10,10
2326,8,7
2327,9,10
2328,7,7
2329,7,7
2330,5,5
2331,9,9
2332,7,6
2333,8,9
2334,5,5
2335,8,8
2336,6,11
2337,8,10
2338,6,5
2339,6,5
2340,6,6
2341,7,7
2342,6,6
2343,5,5
2344,6,6
2345,7,7
2346,7,7
2347,6,6
2348,7,8
2349,7,7
2350,9,9
2351,8,7
2352,9,9
2353,8,8
2354,6,6
2355,6,8
2356,6,6
2357,10,10
2358,8,8
2359,9,8
2360,10,10
2361,5,4
2362,4,4
2363,9,8
2364,6,8
2365,8,8
2366,7,7
2367,8,9
2368,6,5
2369,7,6
2370,9,9
2371,8,8
2372,6,6
2373,8,7
2374,7,7
2375,10,10
2376,6,6
2377,3,1
2378,6,6
2379,8,8
2380,6,5
2381,6,6
2382,7,7
2383,6,6
2384,5,3
2385,6,6
2386,6,6
2387,6,6
2388,7,14
2389,8,9
2390,8,6
2391,5,5
2392,5,5
2393,8,8
2394,5,5
2395,4,3
2396,8,9
2397,11,12
2398,7,7
2399,8,9
2400,6,6
2401,6,6
2402,8,9
2403,10,9
2404,6,6
2405,4,4
2406,7,7
2407,9,9
2408,8,8
2409,10,10
2410,6,4
2411,6,7
2412,6,5
2413,7,6
2414,4,4
2415,9,9
2416,6,7
2417,6,5
2418,8,7
2419,5,7
2420,7,6
2421,6,6
2422,6,6
2423,10,10
2424,8,8
2425,7,9
2426,7,5
2427,8,7
2428,7,6
2429,8,8
2430,7,7
2431,8,7
2432,8,8
2433,6,7
2434,7,7
2435,8,10
2436,7,8
2437,8,6
2438,5,5
2439,3,3
2440,12,12
2441,10,9
2442,11,11
2443,7,7
2444,7,7
2445,7,7
2446,5,7
2447,11,10
2448,11,12
2449,7,9
2450,7,7
2451,7,7
2452,9,8
2453,10,11
2454,10,9
2455,11,11
2456,8,8
2457,9,10
2458,5,5
2459,5,5
2460,7,6
2461,8,9
2462,6,6
2463,8,9
2464,8,9
2465,4,3
2466,8,9
2467,7,6
2468,6,13
2469,8,7
2470,7,7
2471,8,8
2472,6,6
2473,5,5
2474,10,11
2475,7,7
2476,9,9
2477,8,7
2478,7,7
2479,11,11
2480,9,8
2481,9,8
2482,7,7
2483,9,9
2484,7,8
2485,9,11
2486,7,7
2487,7,6
2488,7,7
2489,5,5
2490,7,7
2491,4,4
2492,6,6
2493,6,6
2494,6,6
2495,6,5
2496,5,4
2497,7,7
2498,10,10
2499,7,7
2500,7,7
2501,7,7
2502,6,6
2503,8,9
2504,8,8
2505,7,7
2506,8,8
2507,5,2
2508,8,8
2509,4,7
2510,6,6
2511,8,9
2512,9,9
2513,1,3
2514,7,6
2515,5,4
2516,9,9
2517,5,5
2518,7,9
2519,6,6
2520,4,3
2521,4,4
2522,8,9
2523,6,6
2524,5,5
2525,7,8
2526,8,8
2527,7,7
2528,6,6
2529,9,11
2530,7,7
2531,8,9
2532,8,12
2533,10,10
2534,4,12
2535,8,9
2536,12,12
2537,9,9
2538,9,9
2539,6,6
2540,8,8
2541,9,9
2542,5,4
2543,10,9
2544,9,9
2545,11,12
2546,8,7
2547,6,6
2548,9,9
2549,9,10
2550,6,6
2551,8,9
2552,9,9
2553,6,5
2554,7,9
2555,7,6
2556,7,7
2557,7,7
2558,4,4
2559,7,6
2560,11,12
2561,6,9
2562,8,7
2563,10,9
2564,6,7
2565,9,6
2566,6,8
2567,8,8
2568,10,11
2569,4,5
2570,6,5
2571,8,9
2572,7,7
2573,8,8
2574,7,8
2575,10,11
2576,10,10
2577,8,7
2578,7,7
2579,6,9
2580,11,12
2581,9,10
2582,8,4
2583,8,8
2584,6,6
2585,8,7
2586,5,5
2587,8,10
2588,6,5
2589,9,9
2590,6,6
2591,9,10
2592,8,8
2593,7,6
2594,11,13
2595,10,8
2596,7,6
2597,7,7
2598,8,8
2599,10,10
2600,8,9
2601,7,7
2602,7,7
2603,5,5
2604,6,6
2605,7,9
2606,7,7
2607,6,7
2608,9,9
2609,10,10
2610,7,7
2611,4,4
2612,8,7
2613,9,9
2614,7,6
2615,9,8
2616,7,7
2617,6,5
2618,9,9
2619,9,9
2620,7,7
2621,5,4
2622,8,8
2623,10,10
2624,6,6
2625,7,7
2626,10,9
2627,8,8
2628,8,7
2629,9,11
2630,5,5
2631,10,13
2632,6,6
2633,9,9
2634,6,6
2635,8,9
2636,9,13
2637,8,8
2638,9,9
2639,10,10
2640,7,7
2641,6,5
2642,8,7
2643,9,11
2644,8,8
2645,8,4
2646,9,9
2647,7,7
2648,6,8
2649,6,6
2650,3,3
2651,6,5
2652,6,7
2653,8,9
2654,8,10
2655,3,4
2656,8,8
2657,8,8
2658,8,9
2659,7,6
2660,6,4
2661,7,7
2662,9,10
2663,10,10
2664,8,8
2665,8,8
2666,7,7
2667,5,5
2668,9,8
2669,6,6
2670,11,11
2671,9,8
2672,7,9
2673,8,8
2674,8,7
2675,6,6
2676,11,13
2677,9,8
2678,7,6
2679,8,7
2680,6,7
2681,6,6
2682,8,8
2683,7,8
2684,9,9
2685,10,10
2686,6,6
2687,7,7
2688,8,9
2689,7,7
2690,10,11
2691,6,7
2692,10,10
2693,8,8
2694,11,12
2695,4,3
2696,6,6
2697,7,7
2698,8,8
2699,4,3
2700,3,4
2701,5,5
2702,10,10
2703,7,7
2704,8,8
2705,10,10
2706,2,3
2707,8,8
2708,8,8
2709,8,7
2710,6,6
2711,7,8
2712,9,10
2713,8,6
2714,10,11
2715,6,6
2716,8,8
2717,6,5
2718,8,7
2719,7,7
2720,5,5
2721,8,8
2722,6,6
2723,5,6
2724,8,9
2725,9,10
2726,6,6
2727,7,7
2728,8,7
2729,8,8
2730,8,8
2731,6,6
2732,7,6
2733,4,4
2734,9,9
2735,10,12
2736,8,8
2737,7,7
2738,7,6
2739,9,11
2740,9,9
2741,8,8
2742,5,5
2743,6,6
2744,7,8
2745,3,3
2746,6,6
2747,6,8
2748,10,10
2749,9,9
2750,7,7
2751,9,8
2752,9,10
2753,8,7
2754,7,7
2755,10,10
2756,10,11
2757,10,9
2758,8,8
2759,6,7
2760,7,7
2761,8,8
2762,9,9
2763,6,6
2764,5,4
2765,10,15
2766,9,10
2767,7,7
2768,4,6
2769,8,8
2770,7,6
2771,6,6
2772,9,9
2773,10,10
2774,6,6
2775,4,4
2776,9,9
2777,7,6
2778,6,6
2779,8,10
2780,7,7
2781,8,6
2782,8,9
2783,6,5
2784,6,6
2785,8,8
2786,5,5
2787,5,5
2788,6,6
2789,2,2
2790,6,6
2791,8,8
2792,6,5
2793,7,8
2794,10,10
2795,10,10
2796,7,8
2797,7,7
2798,7,7
2799,6,6
2800,8,8
2801,8,8
2802,9,9
2803,7,7
2804,11,11
2805,8,8
2806,8,7
2807,4,5
2808,5,5
2809,7,7
2810,6,5
2811,8,9
2812,6,7
2813,8,8
2814,6,6
2815,9,9
2816,8,8
2817,8,8
2818,6,6
2819,6,6
2820,6,5
2821,4,4
2822,9,8
2823,7,7
2824,6,6
2825,6,7
2826,6,6
2827,5,4
2828,8,8
2829,9,8
2830,6,5
2831,7,7
2832,3,4
2833,6,6
2834,9,9
2835,7,7
2836,5,9
2837,2,2
2838,11,9
2839,9,10
2840,10,9
2841,6,5
2842,10,12
2843,5,5
2844,6,8
2845,5,5
2846,7,7
2847,8,8
2848,7,7
2849,11,11
2850,4,4
2851,5,5
2852,5,5
2853,5,4
2854,7,7
2855,6,8
2856,9,8
2857,6,6
2858,6,6
2859,5,4
2860,7,11
2861,6,6
2862,8,8
2863,5,5
2864,7,9
2865,7,7
2866,6,6
2867,10,10
2868,8,8
2869,7,7
2870,11,11
2871,9,9
2872,4,4
2873,4,4
2874,6,6
2875,4,4
2876,5,6
2877,7,6
2878,9,9
2879,11,11
2880,11,13
2881,6,6
2882,7,6
2883,6,8
2884,8,8
2885,9,9
2886,2,3
2887,5,4
2888,7,7
2889,7,6
2890,5,5
2891,9,9
2892,10,10
2893,5,5
2894,10,10
2895,8,8
2896,7,9
2897,5,5
2898,3,3
2899,3,5
2900,11,12
2901,8,7
2902,9,8
2903,7,8
2904,10,10
2905,6,6
2906,3,2
2907,6,12
2908,6,6
2909,9,9
2910,6,6
2911,5,8
2912,6,6
2913,8,8
2914,9,8
2915,7,7
2916,7,6
2917,5,5
2918,7,8
2919,6,6
2920,6,4
2921,8,8
2922,7,7
2923,8,7
2924,9,10
2925,9,10
2926,6,6
2927,4,8
2928,6,6
2929,7,7
2930,9,8
2931,9,9
2932,5,4
2933,8,9
2934,7,7
2935,4,5
2936,8,8
2937,8,8
2938,6,5
2939,6,6
2940,5,5
2941,7,7
2942,5,4
2943,7,7
2944,7,7
2945,8,6
2946,7,7
2947,6,6
2948,6,8
2949,9,9
2950,7,9
2951,9,10
2952,10,10
2953,7,8
2954,6,6
2955,9,10
2956,6,6
2957,7,6
2958,7,7
2959,11,11
2960,8,9
2961,10,10
2962,10,10
2963,8,9
2964,11,13
2965,7,9
2966,6,6
2967,4,4
2968,8,8
2969,3,4
2970,9,8
2971,7,7
2972,5,5
2973,5,5
2974,5,6
2975,10,9
2976,10,10
2977,8,7
2978,8,9
2979,6,13
2980,7,7
2981,8,8
2982,8,7
2983,7,7
2984,7,7
2985,9,10
2986,6,6
2987,8,8
2988,8,8
2989,6,6
2990,10,9
2991,7,7
2992,5,5
2993,5,5
2994,6,6
2995,7,6
2996,7,7
2997,7,6
2998,7,6
2999,10,10
3000,8,8
3001,7,8
3002,6,6
3003,7,8
3004,8,8
3005,11,10
3006,8,8
3007,6,6
3008,6,6
3009,8,7
3010,12,13
3011,6,6
3012,6,6
3013,7,9
3014,11,11
3015,10,11
3016,6,6
3017,8,8
3018,7,7
3019,6,7
3020,5,5
3021,5,5
3022,7,7
3023,6,6
3024,7,7
3025,5,5
3026,10,10
3027,8,9
3028,9,9
3029,8,8
3030,4,5
3031,8,8
3032,8,10
3033,12,13
3034,7,7
3035,8,8
3036,6,5
3037,3,3
3038,9,10
3039,3,4
3040,6,8
3041,7,7
3042,8,8
3043,7,6
3044,7,6
3045,9,9
3046,8,7
3047,9,8
3048,5,5
3049,10,10
3050,8,7
3051,10,9
3052,5,5
3053,7,7
3054,7,7
3055,8,7
3056,6,6
3057,8,7
3058,9,9
3059,3,3
3060,9,8
3061,10,10
3062,8,7
3063,11,12
3064,8,9
3065,9,10
3066,6,5
3067,7,7
3068,5,5
3069,10,11
3070,8,9
3071,10,10
3072,10,13
3073,4,3
3074,7,8
3075,8,8
3076,7,8
3077,4,5
3078,11,10
3079,8,7
3080,9,9
3081,7,6
3082,7,7
3083,10,11
3084,12,12
3085,9,8
3086,5,5
3087,4,3
3088,7,6
3089,7,6
3090,8,8
3091,7,6
3092,8,6
3093,6,6
3094,9,9
3095,8,7
3096,2,3
3097,8,8
3098,6,6
3099,7,8
3100,6,6
3101,7,7
3102,10,9
3103,7,9
3104,6,6
3105,10,11
3106,8,7
3107,5,3
3108,7,7
3109,4,4
3110,6,7
3111,8,8
3112,7,7
3113,8,8
3114,9,9
3115,6,6
3116,5,5
3117,5,5
3118,7,6
3119,8,7
3120,8,10
3121,8,7
3122,7,14
3123,7,7
3124,7,7
3125,7,8
3126,10,10
3127,9,10
3128,10,11
3129,10,10
3130,7,7
3131,5,5
3132,7,6
3133,6,6
3134,8,8
3135,6,7
3136,10,11
3137,11,11
3138,6,5
3139,9,9
3140,10,9
3141,8,8
3142,8,8
3143,8,8
3144,8,8
3145,9,8
3146,7,7
3147,2,3
3148,7,6
3149,8,8
3150,6,6
3151,7,7
3152,6,6
3153,8,9
3154,9,11
3155,11,13
3156,9,7
3157,8,8
3158,5,6
3159,6,5
3160,3,3
3161,8,9
3162,10,9
3163,8,8
3164,9,9
3165,8,7
3166,8,8
3167,6,6
3168,7,9
3169,8,8
3170,8,8
3171,4,7
3172,3,3
3173,8,10
3174,9,8
3175,9,11
3176,5,5
3177,11,10
3178,9,8
3179,9,9
3180,9,9
3181,6,6
3182,6,5
3183,9,9
3184,4,4
3185,8,7
3186,8,8
3187,8,8
3188,11,10
3189,7,7
3190,7,7
3191,8,9
3192,12,12
3193,8,9
3194,7,7
3195,6,6
3196,10,10
3197,6,6
3198,7,8
3199,3,3
3200,8,8
3201,5,5
3202,5,7
3203,8,8
3204,7,7
3205,7,7
3206,6,5
3207,8,10
3208,5,5
3209,7,7
3210,6,6
3211,5,5
3212,7,7
3213,10,12
3214,7,8
3215,7,8
3216,5,5
3217,8,8
3218,8,7
3219,5,5
3220,9,8
3221,9,9
3222,7,7
3223,6,6
3224,10,12
3225,5,5
3226,8,8
3227,6,5
3228,7,7
3229,8,7
3230,11,13
3231,6,6
3232,6,5
3233,6,7
3234,9,9
3235,9,9
3236,9,11
3237,6,6
3238,10,11
3239,9,12
3240,7,8
3241,6,6
3242,6,5
3243,5,5
3244,8,8
3245,11,10
3246,9,10
3247,8,10
3248,7,7
3249,9,8
3250,5,5
3251,8,8
3252,8,10
3253,3,3
3254,6,6
3255,5,5
3256,7,6
3257,6,5
3258,10,11
3259,9,11
3260,8,10
3261,5,5
3262,10,10
3263,9,9
3264,7,7
3265,7,8
3266,5,7
3267,5,5
3268,6,6
3269,8,8
3270,7,7
3271,8,8
3272,9,10
3273,11,11
3274,7,7
3275,8,8
3276,9,9
3277,7,7
3278,9,9
3279,7,7
3280,8,8
3281,6,4
3282,6,7
3283,6,6
3284,4,4
3285,9,9
3286,8,8
3287,9,9
3288,5,5
3289,8,8
3290,4,4
3291,9,10
3292,6,6
3293,8,9
3294,10,13
3295,5,6
3296,7,8
3297,8,7
3298,9,9
3299,5,4
3300,6,6
3301,7,6
3302,10,9
3303,7,7
3304,11,12
3305,9,8
3306,4,4
3307,8,8
3308,6,6
3309,9,9
3310,7,7
3311,7,7
3312,6,6
3313,7,6
3314,11,10
3315,5,7
3316,5,5
3317,7,6
3318,5,5
3319,8,8
3320,11,11
3321,10,10
3322,6,6
3323,7,7
3324,6,8
3325,9,7
3326,6,6
3327,8,8
3328,7,7
3329,11,10
3330,8,8
3331,9,9
3332,12,12
3333,6,6
3334,4,5
3335,10,10
3336,9,9
3337,9,9
3338,7,7
3339,7,7
3340,12,13
3341,7,7
3342,7,8
3343,9,10
3344,9,9
3345,7,7
3346,11,12
3347,7,7
3348,10,10
3349,9,11
3350,9,9
3351,4,4
3352,6,8
3353,5,7
3354,3,4
3355,8,9
3356,9,9
3357,5,7
3358,6,6
3359,4,5
3360,6,6
3361,6,5
3362,10,9
3363,10,10
3364,7,7
3365,9,9
3366,7,7
3367,8,8
3368,7,6
3369,6,6
3370,6,8
3371,9,6
3372,8,7
3373,11,12
3374,7,7
3375,10,10
3376,6,5
3377,11,11
3378,7,6
3379,5,4
3380,8,7
3381,9,10
3382,5,5
3383,10,9
3384,7,8
3385,10,9
3386,9,10
3387,6,6
3388,9,11
3389,6,6
3390,9,9
3391,9,9
3392,7,7
3393,10,9
3394,7,6
3395,7,9
3396,8,10
3397,10,11
3398,7,6
3399,9,8
3400,4,4
3401,7,6
3402,7,8
3403,7,7
3404,9,11
3405,5,7
3406,6,6
3407,6,6
3408,8,8
3409,8,10
3410,8,8
3411,8,8
3412,6,6
3413,7,7
3414,5,5
3415,7,7
3416,7,9
3417,8,8
3418,6,6
3419,10,9
3420,9,8
3421,6,5
3422,4,4
3423,10,10
3424,6,6
3425,7,7
3426,6,6
3427,5,5
3428,3,3
3429,6,6
3430,10,10
3431,11,10
3432,10,11
3433,7,7
3434,6,5
3435,6,6
3436,7,6
3437,7,7
3438,8,8
3439,10,10
3440,5,5
3441,4,4
3442,5,5
3443,7,6
3444,11,11
3445,7,7
3446,8,7
3447,7,7
3448,7,7
3449,6,5
3450,9,7
3451,10,10
3452,9,9
3453,10,11
3454,8,8
3455,10,13
3456,5,5
3457,5,4
3458,8,8
3459,8,10
3460,5,5
3461,8,7
3462,8,8
3463,7,7
3464,5,4
3465,11,10
3466,8,8
3467,8,8
3468,7,7
3469,10,12
3470,6,7
3471,8,10
3472,7,6
3473,7,8
3474,5,5
3475,10,12
3476,8,8
3477,12,11
3478,6,6
3479,8,9
3480,7,7
3481,11,10
3482,7,7
3483,11,11
3484,6,6
3485,7,7
3486,5,5
3487,7,7
3488,11,11
3489,6,5
3490,8,7
3491,6,6
3492,7,6
3493,6,6
3494,7,6
3495,11,11
3496,8,8
3497,7,7
3498,7,6
3499,8,10
3500,8,8
3501,8,10
3502,8,10
3503,6,6
3504,7,7
3505,5,5
3506,10,9
3507,9,11
3508,6,6
3509,9,9
3510,10,10
3511,9,8
3512,5,5
3513,5,5
3514,5,5
3515,2,2
3516,5,4
3517,8,8
3518,6,8
3519,7,7
3520,8,8
3521,9,10
3522,10,10
3523,4,5
3524,10,10
3525,4,4
3526,8,7
3527,6,6
3528,8,8
3529,7,7
3530,9,9
3531,6,6
3532,8,8
3533,11,11
3534,8,9
3535,8,7
3536,8,9
3537,3,3
3538,6,6
3539,7,7
3540,6,7
3541,8,8
3542,2,2
3543,12,12
3544,5,5
3545,9,6
3546,10,12
3547,10,9
3548,9,9
3549,6,7
3550,6,6
3551,7,7
3552,9,9
3553,5,5
3554,1,3
3555,5,5
3556,6,5
3557,9,9
3558,7,7
3559,6,6
3560,7,7
3561,5,5
3562,4,4
3563,8,8
3564,8,9
3565,12,11
3566,10,12
3567,5,5
3568,8,5
3569,7,7
3570,8,7
3571,8,8
3572,7,6
3573,10,9
3574,7,7
3575,10,12
3576,7,7
3577,9,9
3578,7,7
3579,5,5
3580,9,9
3581,6,6
3582,8,9
3583,4,4
3584,5,8
3585,5,5
3586,9,8
3587,7,7
3588,5,5
3589,9,9
3590,8,12
3591,8,8
3592,8,9
3593,9,8
3594,6,6
3595,8,9
3596,2,3
3597,7,7
3598,10,9
3599,6,7
3600,6,5
3601,7,7
3602,6,5
3603,9,9
3604,5,5
3605,8,7
3606,6,6
3607,8,8
3608,8,8
3609,5,5
3610,7,7
3611,7,7
3612,5,5
3613,9,11
3614,11,11
3615,4,4
3616,6,6
3617,10,10
3618,8,8
3619,4,4
3620,6,6
3621,11,12
3622,5,5
3623,8,9
3624,12,12
3625,9,9
3626,10,10
3627,9,9
3628,9,10
3629,8,8
3630,8,8
3631,9,11
3632,7,8
3633,7,7
3634,4,4
3635,8,8
3636,7,7
3637,7,7
3638,7,7
3639,10,9
3640,8,8
3641,10,10
3642,8,8
3643,5,5
3644,4,4
3645,8,8
3646,10,11
3647,9,9
3648,11,11
3649,7,7
3650,8,8
3651,9,8
3652,9,9
3653,8,7
3654,9,10
3655,6,6
3656,3,4
3657,9,9
3658,5,5
3659,7,7
3660,8,8
3661,7,6
3662,8,10
3663,10,12
3664,4,4
3665,8,8
3666,5,5
3667,5,5
3668,11,11
3669,7,7
3670,6,6
3671,7,7
3672,8,8
3673,7,8
3674,10,11
3675,8,8
3676,8,7
3677,5,7
3678,7,8
3679,11,10
3680,8,7
3681,9,8
3682,5,5
3683,12,13
3684,4,4
3685,7,8
3686,7,7
3687,8,8
3688,7,7
3689,5,5
3690,11,11
3691,7,7
3692,8,9
3693,5,5
3694,6,6
3695,5,5
3696,5,5
3697,7,7
3698,5,5
3699,11,12
3700,9,9
3701,9,10
3702,5,12
3703,10,11
3704,7,7
3705,7,6
3706,7,8
3707,7,6
3708,11,13
3709,10,10
3710,3,2
3711,8,7
3712,11,11
3713,7,6
3714,10,10
3715,6,5
3716,8,8
3717,6,6
3718,6,6
3719,8,8
3720,3,4
3721,4,6
3722,7,7
3723,8,8
3724,5,4
3725,9,8
3726,7,7
3727,7,7
3728,5,6
3729,9,10
3730,4,4
3731,10,10
3732,4,5
3733,7,6
3734,4,3
3735,7,8
3736,8,8
3737,6,7
3738,7,6
3739,9,10
3740,9,10
3741,6,5
3742,8,8
3743,11,12
3744,8,9
3745,11,11
3746,10,9
3747,6,6
3748,9,9
3749,7,7
3750,5,5
3751,8,8
3752,3,3
3753,6,6
3754,8,8
3755,5,5
3756,9,9
3757,7,7
3758,5,5
3759,8,9
3760,3,2
3761,3,2
3762,8,10
3763,5,5
3764,8,7
3765,8,8
3766,7,7
3767,6,6
3768,7,7
3769,6,6
3770,5,5
3771,8,8
3772,8,7
3773,7,7
3774,8,8
3775,10,11
3776,7,7
3777,5,5
3778,3,3
3779,8,8
3780,5,4
3781,6,6
3782,8,7
3783,6,6
3784,8,8
3785,7,5
3786,8,9
3787,7,6
3788,7,8
3789,7,8
3790,4,3
3791,7,11
3792,6,6
3793,8,7
3794,7,7
3795,7,5
3796,8,9
3797,6,6
3798,7,7
3799,4,3
3800,8,8
3801,10,10
3802,7,7
3803,9,9
3804,6,7
3805,8,8
3806,8,9
3807,7,7
3808,9,8
3809,6,6
3810,5,4
3811,9,9
3812,7,7
3813,10,12
3814,5,6
3815,10,13
3816,7,7
3817,9,8
3818,9,9
3819,7,7
3820,8,6
3821,5,5
3822,10,10
3823,7,6
3824,4,4
3825,7,7
3826,7,7
3827,12,12
3828,8,10
3829,7,7
3830,7,7
3831,7,6
3832,7,7
3833,7,6
3834,3,3
3835,10,10
3836,7,7
3837,6,6
3838,8,8
3839,8,8
3840,5,9
3841,9,12
3842,6,6
3843,7,9
3844,7,7
3845,8,9
3846,5,5
3847,7,7
3848,7,6
3849,7,7
3850,10,10
3851,9,9
3852,9,9
3853,7,5
3854,10,10
3855,7,8
3856,8,8
3857,7,7
3858,8,7
3859,7,7
3860,9,11
3861,10,9
3862,4,4
3863,8,8
3864,6,7
3865,8,8
3866,9,8
3867,6,6
3868,7,7
3869,9,9
3870,4,3
3871,8,8
3872,10,10
3873,8,9
3874,9,8
3875,5,5
3876,6,6
3877,8,8
3878,11,11
3879,6,6
3880,8,7
3881,8,7
3882,7,7
3883,5,5
3884,8,7
3885,6,6
3886,7,7
3887,7,7
3888,6,5
3889,9,8
3890,8,7
3891,11,11
3892,9,9
3893,8,7
3894,8,8
3895,5,5
3896,6,6
3897,9,8
3898,6,6
3899,7,6
3900,7,9
3901,6,6
3902,6,9
3903,7,6
3904,2,3
3905,6,6
3906,7,7
3907,6,7
3908,5,5
3909,6,6
3910,6,6
3911,7,7
3912,5,5
3913,3,3
3914,7,7
3915,8,9
3916,9,8
3917,4,5
3918,4,4
3919,7,6
3920,8,7
3921,7,6
3922,6,5
3923,2,3
3924,8,7
3925,8,8
3926,5,10
3927,7,8
3928,7,7
3929,6,7
3930,9,8
3931,7,7
3932,7,7
3933,9,9
3934,8,8
3935,8,7
3936,6,7
3937,7,6
3938,9,8
3939,4,4
3940,5,5
3941,6,6
3942,11,11
3943,7,7
3944,7,7
3945,8,9
3946,11,10
3947,4,5
3948,7,7
3949,8,8
3950,6,5
3951,7,7
3952,8,7
3953,6,6
3954,7,7
3955,7,9
3956,9,9
3957,7,7
3958,12,14
3959,7,7
3960,8,9
3961,8,7
3962,8,7
3963,8,9
3964,8,7
3965,10,10
3966,6,6
3967,6,4
3968,5,5
3969,8,7
3970,7,7
3971,7,7
3972,9,11
3973,9,9
3974,8,7
3975,7,8
3976,7,6
3977,7,6
3978,8,8
3979,8,10
3980,5,5
3981,6,5
3982,7,7
3983,6,8
3984,4,3
3985,9,9
3986,6,6
3987,6,6
3988,6,6
3989,4,4
3990,8,8
3991,5,5
3992,11,12
3993,10,11
3994,10,10
3995,6,6
3996,7,9
3997,8,8
3998,10,10
3999,8,8
4000,8,8
4001,5,6
4002,4,4
4003,5,4
4004,9,11
4005,9,9
4006,7,7
4007,6,6
4008,9,9
4009,8,8
4010,7,7
4011,9,11
4012,10,11
4013,8,8
4014,8,9
4015,9,10
4016,10,10
4017,10,9
4018,6,7
4019,8,8
4020,9,8
4021,7,7
4022,5,6
4023,12,13
4024,10,12
4025,7,4
4026,6,7
4027,7,6
4028,5,6
4029,12,10
4030,9,9
4031,8,7
4032,8,8
4033,8,8
4034,3,4
4035,8,8
4036,7,8
4037,8,8
4038,8,7
4039,10,10
4040,6,6
4041,6,6
4042,7,7
4043,6,6
4044,9,9
4045,7,6
4046,8,7
4047,11,12
4048,7,6
4049,9,8
4050,9,7
4051,7,7
4052,6,6
4053,10,10
4054,8,10
4055,7,7
4056,9,12
4057,10,11
4058,7,7
4059,10,10
4060,5,4
4061,5,5
4062,5,6
4063,1,2
4064,6,6
4065,6,6
4066,7,7
4067,7,11
4068,7,8
4069,9,11
4070,8,7
4071,7,6
4072,6,6
4073,8,8
4074,9,8
4075,6,6
4076,2,2
4077,6,6
4078,7,7
4079,8,8
4080,9,9
4081,8,9
4082,4,5
4083,5,5
4084,5,5
4085,9,8
4086,8,7
4087,6,6
4088,7,7
4089,10,10
4090,6,6
4091,7,6
4092,7,7
4093,6,6
4094,8,11
4095,6,6
4096,10,9
4097,6,6
4098,7,6
4099,7,7
4100,9,6
4101,7,9
4102,7,7
4103,5,4
4104,6,8
4105,10,10
4106,8,8
4107,8,8
4108,4,3
4109,8,8
4110,8,8
4111,8,8
4112,8,7
4113,9,9
4114,11,11
4115,9,9
4116,7,7
4117,7,5
4118,7,7
4119,6,6
4120,8,9
4121,4,6
4122,9,9
4123,9,9
4124,10,8
4125,8,8
4126,8,8
4127,6,6
4128,9,9
4129,8,8
4130,6,6
4131,7,7
4132,4,4
4133,11,11
4134,5,8
4135,8,8
4136,6,6
