,h11_pred,h11_true
2139,12,14
2140,7,9
2141,8,7
2142,5,5
2143,12,12
2144,7,8
2145,7,8
2146,8,8
2147,7,7
2148,10,10
2149,7,9
2150,8,8
2151,7,9
2152,7,6
2153,7,7
2154,6,9
2155,6,6
2156,8,8
2157,8,8
2158,7,7
2159,7,5
2160,3,3
2161,11,11
2162,6,6
2163,9,6
2164,7,9
2165,6,6
2166,7,8
2167,6,8
2168,10,10
2169,6,6
2170,9,8
2171,8,9
2172,5,5
2173,6,7
2174,9,9
2175,8,7
2176,6,6
2177,10,13
2178,8,8
2179,11,11
2180,4,4
2181,6,6
2182,6,6
2183,6,6
2184,6,6
2185,5,7
2186,6,6
2187,10,9
2188,7,8
2189,11,12
2190,10,10
2191,10,9
2192,8,7
2193,9,9
2194,10,11
2195,8,8
2196,9,8
2197,6,6
2198,8,8
2199,8,8
2200,8,8
2201,11,10
2202,7,6
2203,8,8
2204,10,9
2205,5,7
2206,9,9
2207,7,7
2208,8,8
2209,5,8
2210,8,9
2211,4,4
2212,9,8
2213,8,8
2214,9,8
2215,9,8
2216,6,5
2217,7,19
2218,8,7
2219,8,8
2220,9,9
2221,11,13
2222,5,5
2223,6,5
2224,3,4
2225,5,5
2226,7,7
2227,8,9
2228,7,8
2229,10,10
2230,7,6
2231,9,9
2232,6,10
2233,6,6
2234,6,6
2235,7,7
2236,6,8
2237,7,7
2238,8,6
2239,7,7
2240,10,10
2241,8,7
2242,11,10
2243,7,7
2244,8,8
2245,10,11
2246,10,10
2247,8,8
2248,7,7
2249,9,9
2250,10,9
2251,5,5
2252,7,7
2253,5,4
2254,8,9
2255,8,8
2256,6,6
2257,7,7
2258,8,8
2259,9,9
2260,6,5
2261,9,11
2262,7,7
2263,8,8
2264,9,11
2265,10,9
2266,7,7
2267,8,8
2268,4,4
2269,6,8
2270,10,14
2271,6,6
2272,8,8
2273,9,10
2274,9,9
2275,8,9
2276,6,8
2277,6,6
2278,11,12
2279,6,6
2280,6,6
2281,10,11
2282,5,5
2283,7,5
2284,6,6
2285,5,5
2286,8,9
2287,8,8
2288,5,5
2289,8,8
2290,8,9
2291,10,10
2292,9,9
2293,8,8
2294,10,11
2295,9,8
2296,6,6
2297,10,10
2298,5,5
2299,9,9
2300,11,12
2301,9,11
2302,7,7
2303,6,5
2304,9,9
2305,8,7
2306,8,8
2307,8,8
2308,7,7
2309,7,7
2310,3,3
2311,10,11
2312,6,6
2313,6,8
2314,11,10
2315,5,5
2316,10,10
2317,5,5
2318,8,9
2319,9,9
2320,6,6
2321,6,5
2322,10,9
2323,6,5
2324,8,8
2325,6,6
2326,5,7
2327,6,6
2328,9,9
2329,9,9
2330,7,7
2331,7,7
2332,4,4
2333,5,9
2334,7,7
2335,9,11
2336,11,10
2337,7,7
2338,9,9
2339,6,6
2340,7,7
2341,9,10
2342,8,8
2343,4,4
2344,3,3
2345,7,7
2346,7,8
2347,8,8
2348,7,7
2349,9,8
2350,5,4
2351,7,6
2352,7,7
2353,10,10
2354,8,8
2355,6,6
2356,6,6
2357,7,7
2358,8,7
2359,5,5
2360,7,7
2361,7,7
2362,7,7
2363,6,7
2364,7,9
2365,7,7
2366,9,8
2367,7,6
2368,8,8
2369,9,9
2370,8,9
2371,4,4
2372,6,6
2373,10,10
2374,5,5
2375,6,6
2376,11,10
2377,6,5
2378,7,7
2379,5,4
2380,8,7
2381,6,5
2382,5,5
2383,9,9
2384,8,9
2385,6,6
2386,9,9
2387,7,7
2388,6,6
2389,6,6
2390,7,6
2391,11,10
2392,7,7
2393,8,8
2394,4,4
2395,7,7
2396,6,6
2397,7,7
2398,4,4
2399,9,7
2400,8,8
2401,5,5
2402,5,4
2403,6,6
2404,11,12
2405,9,9
2406,7,7
2407,8,6
2408,4,4
2409,8,8
2410,6,6
2411,7,7
2412,8,8
2413,10,13
2414,8,7
2415,5,4
2416,7,7
2417,7,8
2418,9,9
2419,7,7
2420,6,6
2421,8,9
2422,7,8
2423,10,11
2424,8,7
2425,6,5
2426,6,8
2427,7,7
2428,7,9
2429,8,7
2430,8,8
2431,9,8
2432,6,7
2433,5,6
2434,8,7
2435,7,7
2436,6,5
2437,6,6
2438,6,6
2439,7,7
2440,5,6
2441,5,5
2442,9,9
2443,6,6
2444,6,5
2445,10,10
2446,8,7
2447,6,5
2448,8,8
2449,6,6
2450,5,5
2451,8,9
2452,5,5
2453,7,7
2454,5,6
2455,5,6
2456,10,12
2457,10,10
2458,8,9
2459,5,5
2460,7,7
2461,8,7
2462,8,6
2463,9,9
2464,11,12
2465,6,5
2466,4,8
2467,8,8
2468,8,7
2469,8,11
2470,9,9
2471,10,12
2472,8,8
2473,11,10
2474,6,6
2475,5,4
2476,6,5
2477,8,8
2478,6,7
2479,9,8
2480,9,9
2481,5,5
2482,8,7
2483,8,8
2484,8,9
2485,9,9
2486,5,5
2487,2,2
2488,7,6
2489,9,8
2490,10,11
2491,9,8
2492,10,10
2493,5,5
2494,8,8
2495,11,12
2496,8,8
2497,7,7
2498,5,6
2499,4,4
2500,9,9
2501,10,11
2502,7,6
2503,4,3
2504,7,7
2505,6,7
2506,8,8
2507,7,7
2508,7,7
2509,7,6
2510,6,6
2511,7,7
2512,6,6
2513,8,8
2514,10,10
2515,7,7
2516,7,7
2517,9,8
2518,5,5
2519,8,8
2520,8,8
2521,6,6
2522,8,8
2523,8,9
2524,6,6
2525,6,6
2526,5,4
2527,9,9
2528,10,9
2529,5,4
2530,7,7
2531,8,6
2532,10,9
2533,6,6
2534,10,10
2535,7,6
2536,3,2
2537,8,8
2538,7,9
2539,6,6
2540,2,3
2541,5,5
2542,8,8
2543,6,6
2544,3,9
2545,11,11
2546,7,8
2547,10,10
2548,9,8
2549,11,10
2550,8,8
2551,9,10
2552,11,12
2553,10,9
2554,7,8
2555,9,8
2556,9,8
2557,9,10
2558,4,4
2559,9,8
2560,9,8
2561,11,11
2562,7,7
2563,3,3
2564,11,10
2565,9,10
2566,7,7
2567,5,5
2568,10,9
2569,5,5
2570,10,10
2571,6,6
2572,8,6
2573,4,2
2574,5,5
2575,6,6
2576,11,13
2577,9,8
2578,7,6
2579,9,9
2580,6,7
2581,7,8
2582,7,7
2583,10,11
2584,11,11
2585,7,7
2586,5,5
2587,7,7
2588,8,7
2589,8,8
2590,6,6
2591,10,10
2592,11,11
2593,7,7
2594,7,7
2595,6,6
2596,11,11
2597,8,9
2598,5,5
2599,5,5
2600,6,6
2601,8,7
2602,5,5
2603,7,9
2604,6,7
2605,9,7
2606,6,6
2607,8,8
2608,8,8
2609,4,5
2610,11,13
2611,8,8
2612,7,5
2613,6,6
2614,7,7
2615,10,10
2616,9,9
2617,4,4
2618,6,6
2619,7,7
2620,6,6
2621,8,8
2622,6,5
2623,7,9
2624,9,9
2625,9,9
2626,6,5
2627,5,6
2628,7,7
2629,9,9
2630,7,6
2631,8,8
2632,7,6
2633,5,5
2634,8,8
2635,9,9
2636,8,7
2637,6,7
2638,8,8
2639,10,11
2640,7,7
2641,7,7
2642,8,9
2643,7,7
2644,6,6
2645,8,8
2646,5,5
2647,10,0
2648,6,6
2649,11,9
2650,5,5
2651,3,4
2652,10,11
2653,9,8
2654,8,8
2655,8,10
2656,8,8
2657,6,7
2658,7,7
2659,9,10
2660,6,6
2661,7,7
2662,9,11
2663,2,3
2664,6,6
2665,6,6
2666,4,4
2667,7,7
2668,6,6
2669,9,9
2670,8,10
2671,5,4
2672,9,9
2673,9,9
2674,9,9
2675,6,6
2676,7,7
2677,7,7
2678,9,9
2679,10,10
2680,9,8
2681,8,8
2682,7,7
2683,7,7
2684,7,7
2685,7,7
2686,11,11
2687,9,9
2688,6,6
2689,8,8
2690,6,6
2691,6,6
2692,8,0
2693,8,9
2694,6,6
2695,9,9
2696,8,8
2697,8,8
2698,6,6
2699,5,5
2700,10,9
2701,10,10
2702,6,6
2703,6,6
2704,9,9
2705,7,7
2706,11,10
2707,6,6
2708,11,11
2709,6,7
2710,12,13
2711,3,3
2712,8,9
2713,7,7
2714,9,9
2715,4,4
2716,5,5
2717,4,4
2718,7,9
2719,6,6
2720,8,8
2721,11,10
2722,4,4
2723,7,7
2724,8,9
2725,7,7
2726,9,9
2727,9,9
2728,7,7
2729,4,4
2730,10,11
2731,8,7
2732,3,3
2733,5,5
2734,6,5
2735,6,6
2736,8,8
2737,9,8
2738,6,6
2739,5,6
2740,8,8
2741,8,8
2742,7,7
2743,9,10
2744,8,8
2745,8,8
2746,6,6
2747,7,7
2748,7,7
2749,6,5
2750,8,7
2751,11,12
2752,8,8
2753,6,6
2754,5,4
2755,9,9
2756,8,9
2757,5,4
2758,5,6
2759,6,6
2760,8,8
2761,2,3
2762,6,6
2763,9,8
2764,8,10
2765,10,10
2766,3,2
2767,7,7
2768,10,10
2769,5,5
2770,7,7
2771,8,11
2772,10,11
2773,10,10
2774,10,9
2775,6,6
2776,8,7
2777,6,6
2778,10,10
2779,6,6
2780,5,5
2781,9,15
2782,8,9
2783,5,5
2784,7,6
2785,8,7
2786,8,8
2787,8,7
2788,8,10
2789,10,11
2790,1,3
2791,4,4
2792,5,5
2793,6,6
2794,6,6
2795,9,10
2796,7,7
2797,8,8
2798,7,7
2799,3,4
2800,7,7
2801,6,5
2802,5,4
2803,6,6
2804,7,6
2805,6,6
2806,7,6
2807,8,7
2808,9,8
2809,7,7
2810,10,10
2811,7,9
2812,6,5
2813,8,6
2814,6,7
2815,8,8
2816,8,8
2817,8,8
2818,10,10
2819,7,7
2820,11,12
2821,9,10
2822,9,9
2823,5,4
2824,7,7
2825,5,5
2826,6,6
2827,8,7
2828,5,6
2829,8,7
2830,8,8
2831,7,7
2832,10,9
2833,7,7
2834,10,10
2835,6,6
2836,8,8
2837,6,6
2838,7,7
2839,8,8
2840,7,6
2841,7,6
2842,8,8
2843,6,6
2844,5,4
2845,4,4
2846,9,10
2847,6,5
2848,6,6
2849,7,8
2850,6,6
2851,8,8
2852,7,8
2853,9,9
2854,7,8
2855,8,9
2856,9,9
2857,8,8
2858,6,6
2859,11,13
2860,7,6
2861,7,7
2862,6,7
2863,6,6
2864,9,9
2865,6,7
2866,6,6
2867,11,11
2868,8,8
2869,6,5
2870,7,7
2871,7,7
2872,7,7
2873,8,8
2874,9,9
2875,5,5
2876,8,9
2877,4,5
2878,12,11
2879,7,8
2880,3,3
2881,7,7
2882,9,9
2883,11,10
2884,5,5
2885,9,9
2886,8,8
2887,7,6
2888,10,11
2889,8,8
2890,5,5
2891,4,5
2892,7,7
2893,6,7
2894,6,6
2895,7,7
2896,7,7
2897,11,12
2898,11,13
2899,7,7
2900,6,6
2901,6,5
2902,8,6
2903,10,11
2904,6,5
2905,6,6
2906,7,7
2907,7,7
2908,7,7
2909,8,8
2910,10,10
2911,6,6
2912,10,9
2913,8,3
2914,11,10
2915,4,3
2916,3,4
2917,5,4
2918,9,12
2919,6,8
2920,6,6
2921,7,7
2922,8,10
2923,5,5
2924,4,4
2925,7,9
2926,7,9
2927,8,8
2928,8,9
2929,8,8
2930,6,7
2931,6,6
2932,8,8
2933,7,7
2934,7,6
2935,6,6
2936,7,7
2937,7,7
2938,10,8
2939,5,5
2940,8,8
2941,8,7
2942,10,8
2943,9,10
2944,9,10
2945,6,8
2946,7,6
2947,6,6
2948,7,7
2949,7,7
2950,10,9
2951,5,4
2952,8,7
2953,6,5
2954,6,6
2955,10,10
2956,5,4
2957,6,6
2958,6,5
2959,5,5
2960,7,8
2961,6,6
2962,8,10
2963,6,6
2964,8,7
2965,5,5
2966,7,7
2967,5,5
2968,9,9
2969,4,5
2970,10,10
2971,11,10
2972,7,7
2973,6,6
2974,9,9
2975,5,4
2976,7,6
2977,8,8
2978,6,6
2979,9,12
2980,7,7
2981,5,13
2982,11,10
2983,7,7
2984,4,0
2985,9,10
2986,6,6
2987,6,4
2988,8,7
2989,3,4
2990,8,8
2991,5,5
2992,5,5
2993,4,3
2994,7,6
2995,9,9
2996,9,10
2997,8,9
2998,10,10
2999,9,10
3000,6,7
3001,7,7
3002,5,5
3003,5,5
3004,8,10
3005,10,10
3006,7,7
3007,8,9
3008,9,9
3009,8,8
3010,9,9
3011,7,7
3012,6,5
3013,7,7
3014,4,3
3015,6,6
3016,8,7
3017,7,7
3018,6,6
3019,3,4
3020,8,9
3021,7,7
3022,9,8
3023,5,5
3024,8,7
3025,8,8
3026,12,12
3027,4,4
3028,6,6
3029,8,7
3030,9,9
3031,10,13
3032,7,7
3033,7,7
3034,10,9
3035,9,10
3036,7,7
3037,6,6
3038,9,9
3039,6,6
3040,5,5
3041,5,5
3042,8,7
3043,7,7
3044,9,8
3045,7,5
3046,5,5
3047,8,8
3048,7,9
3049,9,9
3050,7,7
3051,7,7
3052,7,7
3053,10,11
3054,10,11
3055,9,6
3056,5,5
3057,5,5
3058,3,3
3059,10,9
3060,7,7
3061,8,9
3062,6,6
3063,8,8
3064,9,7
3065,9,8
3066,9,8
3067,4,4
3068,8,8
3069,5,7
3070,9,9
3071,8,8
3072,9,10
3073,5,5
3074,6,6
3075,7,6
3076,7,7
3077,6,6
3078,7,7
3079,7,9
3080,7,7
3081,9,8
3082,11,11
3083,5,4
3084,9,12
3085,5,6
3086,8,9
3087,7,8
3088,7,7
3089,5,5
3090,10,11
3091,5,5
3092,8,9
3093,12,13
3094,8,8
3095,7,7
3096,7,7
3097,8,8
3098,8,9
3099,10,11
3100,6,4
3101,10,9
3102,6,6
3103,7,7
3104,11,12
3105,9,13
3106,7,8
3107,8,9
3108,7,7
3109,6,7
3110,8,7
3111,6,5
3112,8,7
3113,6,6
3114,5,5
3115,9,9
3116,5,4
3117,6,3
3118,9,9
3119,8,8
3120,8,8
3121,6,6
3122,5,5
3123,10,9
3124,8,8
3125,6,6
3126,9,11
3127,8,7
3128,5,5
3129,9,8
3130,4,4
3131,5,5
3132,9,8
3133,7,7
3134,8,8
3135,7,7
3136,5,5
3137,5,5
3138,6,6
3139,5,5
3140,5,4
3141,10,11
3142,8,8
3143,12,11
3144,5,5
3145,8,8
3146,7,7
3147,10,10
3148,9,10
3149,12,11
3150,9,10
3151,9,8
3152,5,5
3153,9,8
3154,8,8
3155,6,6
3156,6,7
3157,10,11
3158,10,10
3159,6,6
3160,9,9
3161,9,9
3162,9,9
3163,5,5
3164,6,6
3165,7,7
3166,8,9
3167,4,4
3168,7,6
3169,8,8
3170,7,7
3171,6,5
3172,7,6
3173,7,9
3174,7,8
3175,4,3
3176,11,13
3177,9,9
3178,9,10
3179,6,5
3180,6,7
3181,6,5
3182,8,9
3183,7,8
3184,7,7
3185,10,10
3186,3,3
3187,8,7
3188,8,9
3189,6,6
3190,9,9
3191,7,8
3192,7,5
3193,7,7
3194,10,9
3195,9,8
3196,10,10
3197,6,5
3198,11,10
3199,8,7
3200,7,8
3201,10,9
3202,7,7
3203,5,5
3204,9,10
3205,7,7
3206,8,7
3207,6,6
3208,9,8
3209,10,10
3210,5,5
3211,10,8
3212,9,8
3213,9,12
3214,8,9
3215,7,7
3216,7,9
3217,9,10
3218,6,6
3219,7,7
3220,6,6
3221,7,7
3222,5,5
3223,8,8
3224,9,9
3225,9,9
3226,9,9
3227,7,7
3228,10,10
3229,6,5
3230,7,5
3231,9,9
3232,6,8
3233,4,4
3234,11,13
3235,8,8
3236,8,8
3237,7,8
3238,8,8
3239,8,8
3240,8,7
3241,8,8
3242,9,9
3243,7,6
3244,7,7
3245,11,12
3246,5,5
3247,7,7
3248,7,8
3249,7,6
3250,8,7
3251,12,14
3252,6,6
3253,6,5
3254,7,8
3255,9,9
3256,7,7
3257,7,10
3258,7,7
3259,9,11
3260,9,9
3261,8,9
3262,6,6
3263,5,5
3264,5,4
3265,9,8
3266,6,6
3267,11,10
3268,8,8
3269,9,10
3270,7,7
3271,8,9
3272,3,3
3273,8,7
3274,9,9
3275,7,7
3276,9,9
3277,5,5
3278,6,6
3279,5,5
3280,12,11
3281,12,11
3282,8,10
3283,5,5
3284,10,10
3285,10,10
3286,6,5
3287,8,8
3288,8,7
3289,6,6
3290,7,7
3291,8,8
3292,6,4
3293,9,8
3294,7,9
3295,12,11
3296,5,10
3297,6,6
3298,9,9
3299,4,5
3300,10,10
3301,7,7
3302,8,7
3303,3,3
3304,5,5
3305,8,7
3306,4,4
3307,10,9
3308,5,5
3309,11,10
3310,5,5
3311,9,8
3312,8,5
3313,9,10
3314,7,7
3315,8,7
3316,12,13
3317,5,4
3318,6,6
3319,8,8
3320,8,8
3321,8,7
3322,8,7
3323,7,6
3324,10,10
3325,8,8
3326,11,12
3327,8,7
3328,9,9
3329,9,8
3330,6,6
3331,8,8
3332,7,5
3333,7,7
3334,8,8
3335,5,3
3336,10,10
3337,9,9
3338,8,5
3339,7,8
3340,6,6
3341,7,7
3342,8,7
3343,9,11
3344,7,9
3345,7,7
3346,7,7
3347,9,9
3348,7,7
3349,7,6
3350,8,9
3351,6,6
3352,10,10
3353,8,8
3354,8,9
3355,10,12
3356,7,8
3357,4,4
3358,10,10
3359,11,9
3360,7,7
3361,7,7
3362,6,6
3363,11,13
3364,7,7
3365,9,9
3366,10,10
3367,11,10
3368,6,6
3369,11,11
3370,6,6
3371,10,9
3372,11,12
3373,8,8
3374,7,8
3375,5,4
3376,6,6
3377,8,7
3378,6,10
3379,8,9
3380,8,7
3381,7,7
3382,6,6
3383,7,7
3384,7,7
3385,8,9
3386,10,10
3387,8,9
3388,8,8
3389,5,5
3390,8,8
3391,5,5
3392,6,6
3393,8,9
3394,7,8
3395,5,5
3396,11,13
3397,6,5
3398,10,10
3399,6,3
3400,7,7
3401,9,11
3402,5,5
3403,6,5
3404,6,6
3405,7,9
3406,5,4
3407,8,7
3408,4,4
3409,9,10
3410,8,8
3411,7,7
3412,8,11
3413,6,6
3414,7,9
3415,9,9
3416,8,7
3417,9,9
3418,4,5
3419,5,5
3420,9,10
3421,10,12
3422,7,7
3423,8,8
3424,5,5
3425,6,6
3426,8,8
3427,7,7
3428,9,9
3429,5,5
3430,6,7
3431,6,6
3432,6,6
3433,10,9
3434,11,11
3435,7,7
3436,10,8
3437,7,7
3438,7,7
3439,7,8
3440,6,6
3441,9,9
3442,8,8
3443,6,8
3444,7,7
3445,7,6
3446,7,5
3447,6,6
3448,11,11
3449,7,7
3450,5,5
3451,7,7
3452,6,5
3453,3,3
3454,5,5
3455,9,9
3456,11,10
3457,9,11
3458,6,5
3459,4,4
3460,5,5
3461,6,8
3462,8,8
3463,5,5
3464,9,10
3465,10,9
3466,3,4
3467,7,8
3468,6,6
3469,9,12
3470,7,7
3471,6,6
3472,4,3
3473,7,6
3474,7,7
3475,7,7
3476,9,9
3477,9,9
3478,8,10
3479,8,7
3480,9,0
3481,4,4
3482,5,4
3483,8,7
3484,10,10
3485,5,5
3486,9,8
3487,9,8
3488,3,3
3489,6,5
3490,11,11
3491,8,8
3492,8,8
3493,5,5
3494,11,12
3495,7,7
3496,4,4
3497,7,8
3498,7,7
3499,6,6
3500,10,13
3501,7,7
3502,11,11
3503,7,7
3504,9,10
3505,6,6
3506,10,10
3507,8,10
3508,10,11
3509,4,1
3510,8,7
3511,7,7
3512,7,7
3513,12,12
3514,6,6
3515,6,5
3516,7,6
3517,9,7
3518,5,5
3519,5,6
3520,10,11
3521,8,8
3522,5,5
3523,6,6
3524,10,10
3525,8,8
3526,10,11
3527,10,10
3528,7,6
3529,6,6
3530,6,5
3531,10,9
3532,8,12
3533,5,6
3534,9,9
3535,9,10
3536,9,9
3537,5,5
3538,4,4
3539,5,6
3540,9,8
3541,5,5
3542,7,7
3543,7,6
3544,8,7
3545,10,10
3546,9,10
3547,9,12
3548,3,3
3549,9,11
3550,4,6
3551,8,8
3552,6,5
3553,9,9
3554,7,7
3555,8,8
3556,5,6
3557,8,7
3558,9,11
3559,9,9
3560,5,5
3561,10,10
3562,3,3
3563,6,6
3564,6,6
3565,6,6
3566,8,8
3567,3,3
3568,10,12
3569,6,6
3570,7,7
3571,10,12
3572,9,8
3573,10,9
3574,7,6
3575,5,7
3576,6,5
3577,9,8
3578,6,5
3579,5,4
3580,7,6
3581,6,5
3582,8,10
3583,7,7
3584,6,6
3585,7,7
3586,5,6
3587,4,4
3588,7,7
3589,9,9
3590,11,11
3591,10,12
3592,6,7
3593,7,7
3594,7,7
3595,7,6
3596,8,7
3597,6,6
3598,9,9
3599,8,6
3600,10,14
3601,7,7
3602,10,9
3603,6,6
3604,8,8
3605,10,9
3606,7,7
3607,9,8
3608,5,4
3609,7,7
3610,6,6
3611,7,7
3612,7,7
3613,6,6
3614,9,9
3615,11,12
3616,7,7
3617,7,7
3618,10,10
3619,7,7
3620,6,7
3621,5,4
3622,4,4
3623,9,9
3624,9,8
3625,4,4
3626,7,7
3627,5,5
3628,9,8
3629,9,8
3630,4,7
3631,6,6
3632,8,8
3633,9,9
3634,5,5
3635,9,9
3636,6,5
3637,8,8
3638,11,11
3639,12,12
3640,5,4
3641,8,9
3642,9,9
3643,9,7
3644,7,7
3645,4,4
3646,7,6
3647,12,11
3648,7,7
3649,8,9
3650,5,15
3651,9,10
3652,10,10
3653,8,8
3654,11,10
3655,8,8
3656,8,8
3657,11,11
3658,8,9
3659,6,6
3660,5,5
3661,9,9
3662,8,7
3663,7,7
3664,7,6
3665,9,9
3666,8,8
3667,10,10
3668,9,9
3669,6,6
3670,8,7
3671,8,9
3672,7,14
3673,9,9
3674,11,12
3675,7,7
3676,6,7
3677,10,10
3678,7,6
3679,8,7
3680,8,8
3681,6,6
3682,5,4
3683,9,9
3684,7,7
3685,6,6
3686,8,8
3687,5,5
3688,9,10
3689,11,12
3690,6,5
3691,7,6
3692,5,5
3693,6,6
3694,11,11
3695,7,7
3696,7,7
3697,7,7
3698,9,8
3699,8,9
3700,11,11
3701,9,8
3702,7,7
3703,8,6
3704,6,6
3705,9,9
3706,6,6
3707,9,9
3708,5,5
3709,3,0
3710,7,6
3711,5,5
3712,3,3
3713,8,8
3714,5,5
3715,7,7
3716,10,11
3717,7,7
3718,8,8
3719,5,6
3720,4,4
3721,6,6
3722,7,5
3723,9,8
3724,6,6
3725,10,13
3726,6,8
3727,9,9
3728,7,7
3729,10,12
3730,5,5
3731,6,6
3732,6,6
3733,7,7
3734,11,13
3735,10,10
3736,6,6
3737,8,8
3738,10,11
3739,7,6
3740,8,8
3741,10,11
3742,5,4
3743,7,7
3744,8,7
3745,8,7
3746,9,9
3747,4,4
3748,6,6
3749,8,10
3750,9,9
3751,6,6
3752,9,9
3753,7,6
3754,7,7
3755,4,4
3756,10,10
3757,4,4
3758,6,10
3759,6,6
3760,8,7
3761,5,5
3762,6,6
3763,8,8
3764,8,8
3765,7,8
3766,8,9
3767,9,9
3768,5,5
3769,10,10
3770,10,13
3771,9,9
3772,9,11
3773,9,9
3774,6,6
3775,9,10
3776,6,8
3777,8,6
3778,8,8
3779,7,7
3780,6,5
3781,7,7
3782,5,5
3783,9,9
3784,7,7
3785,6,5
3786,6,6
3787,2,2
3788,9,8
3789,9,12
3790,5,5
3791,8,9
3792,8,7
3793,7,7
3794,6,6
3795,7,7
3796,7,7
3797,5,5
3798,6,6
3799,7,7
3800,9,10
3801,7,9
3802,10,11
3803,7,7
3804,5,5
3805,3,3
3806,8,9
3807,7,8
3808,8,8
3809,6,4
3810,8,7
3811,7,8
3812,9,8
3813,8,8
3814,6,6
3815,6,6
3816,8,8
3817,6,4
3818,12,11
3819,6,6
3820,9,9
3821,8,8
3822,6,5
3823,9,8
3824,7,7
3825,6,6
3826,6,6
3827,8,8
3828,11,10
3829,6,6
3830,8,8
3831,6,6
3832,8,8
3833,7,7
3834,6,6
3835,10,9
3836,5,5
3837,6,6
3838,8,9
3839,6,6
3840,12,12
3841,6,5
3842,11,13
3843,9,9
3844,9,10
3845,8,8
3846,8,7
3847,7,7
3848,6,6
3849,9,12
3850,6,6
3851,5,4
3852,9,8
3853,6,6
3854,12,11
3855,8,8
3856,6,5
3857,8,7
3858,4,4
3859,4,4
3860,6,6
3861,5,5
3862,8,9
3863,7,8
3864,7,8
3865,9,8
3866,6,6
3867,5,5
3868,10,10
3869,6,6
3870,7,7
3871,9,8
3872,8,7
3873,8,8
3874,5,5
3875,4,4
3876,7,7
3877,9,9
3878,7,9
3879,8,8
3880,6,6
3881,11,10
3882,8,7
3883,8,8
3884,9,8
3885,8,8
3886,6,5
3887,9,11
3888,9,10
3889,6,6
3890,8,8
3891,8,8
3892,7,8
3893,8,7
3894,5,3
3895,5,4
3896,7,7
3897,5,5
3898,9,8
3899,11,11
3900,8,8
3901,7,7
3902,5,5
3903,7,7
3904,8,8
3905,12,10
3906,4,4
3907,4,5
3908,6,8
3909,8,8
3910,5,5
3911,9,9
3912,7,7
3913,4,4
3914,8,8
3915,6,5
3916,6,6
3917,7,7
3918,8,9
3919,7,9
3920,3,3
3921,6,5
3922,5,5
3923,6,6
3924,6,5
3925,6,6
3926,5,5
3927,7,7
3928,6,6
3929,5,5
3930,7,7
3931,5,4
3932,8,7
3933,6,6
3934,7,7
3935,5,5
3936,6,6
3937,5,5
3938,8,8
3939,5,5
3940,5,3
3941,9,8
3942,8,10
3943,6,7
3944,7,7
3945,4,3
3946,7,7
3947,8,7
3948,7,7
3949,6,7
3950,3,3
3951,6,6
3952,9,8
3953,8,8
3954,7,7
3955,7,6
3956,5,5
3957,7,7
3958,8,7
3959,7,7
3960,9,9
3961,7,9
3962,6,7
3963,4,3
3964,6,8
3965,9,7
3966,7,7
3967,7,8
3968,5,5
3969,9,11
3970,6,7
3971,8,8
3972,7,7
3973,10,9
3974,7,7
3975,6,6
3976,9,9
3977,7,7
3978,6,6
3979,10,7
3980,7,6
3981,7,5
3982,8,8
3983,9,9
3984,8,8
3985,5,19
3986,8,7
3987,8,8
3988,8,7
3989,8,8
3990,8,9
3991,7,7
3992,7,9
3993,6,6
3994,7,7
3995,8,8
3996,8,8
3997,7,6
3998,6,6
3999,11,11
4000,9,9
4001,8,9
4002,8,9
4003,7,7
4004,6,6
4005,6,6
4006,9,9
4007,7,7
4008,6,7
4009,6,6
4010,8,9
4011,3,3
4012,9,9
4013,7,7
4014,6,6
4015,6,6
4016,5,5
4017,6,6
4018,7,7
4019,7,7
4020,9,12
4021,10,10
4022,10,10
4023,4,5
4024,7,7
4025,9,9
4026,10,10
4027,9,9
4028,9,8
4029,6,6
4030,6,7
4031,6,5
4032,11,11
4033,8,8
4034,7,7
4035,7,7
4036,7,7
4037,8,8
4038,6,7
4039,9,9
4040,9,13
4041,8,7
4042,8,7
4043,9,10
4044,8,10
4045,10,9
4046,6,7
4047,7,7
4048,9,10
4049,7,7
4050,7,7
4051,5,5
4052,13,0
4053,8,10
4054,8,6
4055,6,6
4056,6,6
4057,6,6
4058,9,9
4059,8,8
4060,8,8
4061,8,8
4062,9,9
4063,4,4
4064,9,9
4065,8,8
4066,11,9
4067,8,8
4068,7,8
4069,7,6
4070,7,7
4071,7,7
4072,7,7
4073,7,7
4074,5,6
4075,8,8
4076,11,13
4077,6,7
4078,6,6
4079,8,8
4080,8,8
4081,7,7
4082,9,10
4083,11,10
4084,8,8
4085,10,12
4086,11,11
4087,6,6
4088,10,10
4089,7,8
4090,8,6
4091,6,7
4092,5,5
4093,6,6
4094,7,7
4095,7,7
4096,10,10
4097,7,6
4098,8,8
4099,8,8
4100,7,7
4101,3,3
4102,6,6
4103,4,4
4104,11,9
4105,7,7
4106,9,9
4107,7,7
4108,9,10
4109,5,6
4110,9,8
4111,6,6
4112,9,12
4113,9,10
4114,6,6
4115,8,9
4116,5,10
4117,3,3
4118,9,8
4119,6,6
4120,6,6
4121,9,9
4122,9,10
4123,8,9
4124,7,7
4125,4,3
4126,8,8
4127,9,8
4128,7,7
4129,7,6
4130,10,11
4131,9,12
4132,8,8
4133,4,4
4134,8,7
4135,3,4
4136,6,6
